"corpus","sequence_length","n_sequences","ngram","biphone","method","freq"
"CMU",6,27205,"biphone","JH-UX","type",0
"CMU",6,27205,"biphone","K-UX","type",0
"CMU",6,27205,"biphone","L-UX","type",0
"CMU",6,27205,"biphone","M-UX","type",0
"CMU",6,27205,"biphone","N-UX","type",0
"CMU",6,27205,"biphone","NG-UX","type",0
"CMU",6,27205,"biphone","P-UX","type",0
"CMU",6,27205,"biphone","R-UX","type",0
"CMU",6,27205,"biphone","S-UX","type",0
"CMU",6,27205,"biphone","SH-UX","type",0
"CMU",6,27205,"biphone","T-UX","type",0
"CMU",6,27205,"biphone","TH-UX","type",0
"CMU",6,27205,"biphone","V-UX","type",0
"CMU",6,27205,"biphone","W-UX","type",0
"CMU",6,27205,"biphone","Y-UX","type",0
"CMU",6,27205,"biphone","Z-UX","type",0
"CMU",6,27205,"biphone","ZH-UX","type",0
"CMU",6,27205,"biphone","Q-UX","type",0
"CMU",6,27205,"biphone","AA-B","type",149
"CMU",6,27205,"biphone","AE-B","type",114
"CMU",6,27205,"biphone","AH-B","type",239
"CMU",6,27205,"biphone","AO-B","type",11
"CMU",6,27205,"biphone","AW-B","type",14
"CMU",6,27205,"biphone","AY-B","type",45
"CMU",6,27205,"biphone","EH-B","type",77
"CMU",6,27205,"biphone","ER-B","type",85
"CMU",6,27205,"biphone","EY-B","type",94
"CMU",6,27205,"biphone","IH-B","type",127
"CMU",6,27205,"biphone","IY-B","type",98
"CMU",6,27205,"biphone","OW-B","type",135
"CMU",6,27205,"biphone","OY-B","type",5
"CMU",6,27205,"biphone","UH-B","type",1
"CMU",6,27205,"biphone","UW-B","type",79
"CMU",6,27205,"biphone","AX-B","type",0
"CMU",6,27205,"biphone","AXR-B","type",0
"CMU",6,27205,"biphone","IX-B","type",0
"CMU",6,27205,"biphone","UX-B","type",0
"CMU",6,27205,"biphone","B-B","type",0
"CMU",6,27205,"biphone","CH-B","type",8
"CMU",6,27205,"biphone","D-B","type",33
"CMU",6,27205,"biphone","DH-B","type",0
"CMU",6,27205,"biphone","F-B","type",7
"CMU",6,27205,"biphone","G-B","type",8
"CMU",6,27205,"biphone","HH-B","type",0
"CMU",6,27205,"biphone","JH-B","type",0
"CMU",6,27205,"biphone","K-B","type",24
"CMU",6,27205,"biphone","L-B","type",173
"CMU",6,27205,"biphone","M-B","type",226
"CMU",6,27205,"biphone","N-B","type",80
"CMU",6,27205,"biphone","NG-B","type",9
"CMU",6,27205,"biphone","P-B","type",5
"CMU",6,27205,"biphone","R-B","type",116
"CMU",6,27205,"biphone","S-B","type",70
"CMU",6,27205,"biphone","SH-B","type",25
"CMU",6,27205,"biphone","T-B","type",32
"CMU",6,27205,"biphone","TH-B","type",12
"CMU",6,27205,"biphone","V-B","type",2
"CMU",6,27205,"biphone","W-B","type",0
"CMU",6,27205,"biphone","Y-B","type",0
"CMU",6,27205,"biphone","Z-B","type",48
"CMU",6,27205,"biphone","ZH-B","type",0
"CMU",6,27205,"biphone","Q-B","type",0
"CMU",6,27205,"biphone","AA-CH","type",55
"CMU",6,27205,"biphone","AE-CH","type",58
"CMU",6,27205,"biphone","AH-CH","type",43
"CMU",6,27205,"biphone","AO-CH","type",4
"CMU",6,27205,"biphone","AW-CH","type",5
"CMU",6,27205,"biphone","AY-CH","type",1
"CMU",6,27205,"biphone","EH-CH","type",36
"CMU",6,27205,"biphone","ER-CH","type",29
"CMU",6,27205,"biphone","EY-CH","type",12
"CMU",6,27205,"biphone","IH-CH","type",101
"CMU",6,27205,"biphone","IY-CH","type",43
"CMU",6,27205,"biphone","OW-CH","type",17
"CMU",6,27205,"biphone","OY-CH","type",2
"CMU",6,27205,"biphone","UH-CH","type",1
"CMU",6,27205,"biphone","UW-CH","type",49
"CMU",6,27205,"biphone","AX-CH","type",0
"CMU",6,27205,"biphone","AXR-CH","type",0
"CMU",6,27205,"biphone","IX-CH","type",0
"CMU",6,27205,"biphone","UX-CH","type",0
"CMU",6,27205,"biphone","B-CH","type",5
"CMU",6,27205,"biphone","CH-CH","type",0
"CMU",6,27205,"biphone","D-CH","type",3
"CMU",6,27205,"biphone","DH-CH","type",0
"CMU",6,27205,"biphone","F-CH","type",0
"CMU",6,27205,"biphone","G-CH","type",0
"CMU",6,27205,"biphone","HH-CH","type",0
"CMU",6,27205,"biphone","JH-CH","type",0
"CMU",6,27205,"biphone","K-CH","type",12
"CMU",6,27205,"biphone","L-CH","type",28
"CMU",6,27205,"biphone","M-CH","type",7
"CMU",6,27205,"biphone","N-CH","type",89
"CMU",6,27205,"biphone","NG-CH","type",3
"CMU",6,27205,"biphone","P-CH","type",7
"CMU",6,27205,"biphone","R-CH","type",35
"CMU",6,27205,"biphone","S-CH","type",17
"CMU",6,27205,"biphone","SH-CH","type",0
"CMU",6,27205,"biphone","T-CH","type",7
"CMU",6,27205,"biphone","TH-CH","type",0
"CMU",6,27205,"biphone","V-CH","type",0
"CMU",6,27205,"biphone","W-CH","type",0
"CMU",6,27205,"biphone","Y-CH","type",0
"CMU",6,27205,"biphone","Z-CH","type",1
"CMU",6,27205,"biphone","ZH-CH","type",0
"CMU",6,27205,"biphone","Q-CH","type",0
"CMU",6,27205,"biphone","AA-D","type",214
"CMU",6,27205,"biphone","AE-D","type",216
"CMU",6,27205,"biphone","AH-D","type",363
"CMU",6,27205,"biphone","AO-D","type",39
"CMU",6,27205,"biphone","AW-D","type",24
"CMU",6,27205,"biphone","AY-D","type",191
"CMU",6,27205,"biphone","EH-D","type",297
"CMU",6,27205,"biphone","ER-D","type",452
"CMU",6,27205,"biphone","EY-D","type",181
"CMU",6,27205,"biphone","IH-D","type",420
"CMU",6,27205,"biphone","IY-D","type",205
"CMU",6,27205,"biphone","OW-D","type",140
"CMU",6,27205,"biphone","OY-D","type",27
"CMU",6,27205,"biphone","UH-D","type",156
"CMU",6,27205,"biphone","UW-D","type",102
"CMU",6,27205,"biphone","AX-D","type",0
"CMU",6,27205,"biphone","AXR-D","type",0
"CMU",6,27205,"biphone","IX-D","type",0
"CMU",6,27205,"biphone","UX-D","type",0
"CMU",6,27205,"biphone","B-D","type",16
"CMU",6,27205,"biphone","CH-D","type",5
"CMU",6,27205,"biphone","D-D","type",2
"CMU",6,27205,"biphone","DH-D","type",2
"CMU",6,27205,"biphone","F-D","type",3
"CMU",6,27205,"biphone","G-D","type",23
"CMU",6,27205,"biphone","HH-D","type",0
"CMU",6,27205,"biphone","JH-D","type",29
"CMU",6,27205,"biphone","K-D","type",18
"CMU",6,27205,"biphone","L-D","type",497
"CMU",6,27205,"biphone","M-D","type",36
"CMU",6,27205,"biphone","N-D","type",1001
"CMU",6,27205,"biphone","NG-D","type",14
"CMU",6,27205,"biphone","P-D","type",5
"CMU",6,27205,"biphone","R-D","type",304
"CMU",6,27205,"biphone","S-D","type",22
"CMU",6,27205,"biphone","SH-D","type",1
"CMU",6,27205,"biphone","T-D","type",9
"CMU",6,27205,"biphone","TH-D","type",4
"CMU",6,27205,"biphone","V-D","type",30
"CMU",6,27205,"biphone","W-D","type",0
"CMU",6,27205,"biphone","Y-D","type",0
"CMU",6,27205,"biphone","Z-D","type",57
"CMU",6,27205,"biphone","ZH-D","type",3
"CMU",6,27205,"biphone","Q-D","type",0
"CMU",6,27205,"biphone","AA-DH","type",5
"CMU",6,27205,"biphone","AE-DH","type",8
"CMU",6,27205,"biphone","AH-DH","type",18
"CMU",6,27205,"biphone","AO-DH","type",0
"CMU",6,27205,"biphone","AW-DH","type",0
"CMU",6,27205,"biphone","AY-DH","type",1
"CMU",6,27205,"biphone","EH-DH","type",15
"CMU",6,27205,"biphone","ER-DH","type",4
"CMU",6,27205,"biphone","EY-DH","type",2
"CMU",6,27205,"biphone","IH-DH","type",10
"CMU",6,27205,"biphone","IY-DH","type",1
"CMU",6,27205,"biphone","OW-DH","type",4
"CMU",6,27205,"biphone","OY-DH","type",0
"CMU",6,27205,"biphone","UH-DH","type",0
"CMU",6,27205,"biphone","UW-DH","type",3
"CMU",6,27205,"biphone","AX-DH","type",0
"CMU",6,27205,"biphone","AXR-DH","type",0
"CMU",6,27205,"biphone","IX-DH","type",0
"CMU",6,27205,"biphone","UX-DH","type",0
"CMU",6,27205,"biphone","B-DH","type",0
"CMU",6,27205,"biphone","CH-DH","type",0
"CMU",6,27205,"biphone","D-DH","type",0
"CMU",6,27205,"biphone","DH-DH","type",0
"CMU",6,27205,"biphone","F-DH","type",0
"CMU",6,27205,"biphone","G-DH","type",0
"CMU",6,27205,"biphone","HH-DH","type",0
"CMU",6,27205,"biphone","JH-DH","type",0
"CMU",6,27205,"biphone","K-DH","type",0
"CMU",6,27205,"biphone","L-DH","type",1
"CMU",6,27205,"biphone","M-DH","type",0
"CMU",6,27205,"biphone","N-DH","type",2
"CMU",6,27205,"biphone","NG-DH","type",0
"CMU",6,27205,"biphone","P-DH","type",0
"CMU",6,27205,"biphone","R-DH","type",4
"CMU",6,27205,"biphone","S-DH","type",0
"CMU",6,27205,"biphone","SH-DH","type",0
"CMU",6,27205,"biphone","T-DH","type",3
"CMU",6,27205,"biphone","TH-DH","type",0
"CMU",6,27205,"biphone","V-DH","type",0
"CMU",6,27205,"biphone","W-DH","type",0
"CMU",6,27205,"biphone","Y-DH","type",0
"CMU",6,27205,"biphone","Z-DH","type",0
"CMU",6,27205,"biphone","ZH-DH","type",0
"CMU",6,27205,"biphone","Q-DH","type",0
"CMU",6,27205,"biphone","AA-F","type",84
"CMU",6,27205,"biphone","AE-F","type",101
"CMU",6,27205,"biphone","AH-F","type",178
"CMU",6,27205,"biphone","AO-F","type",157
"CMU",6,27205,"biphone","AW-F","type",3
"CMU",6,27205,"biphone","AY-F","type",41
"CMU",6,27205,"biphone","EH-F","type",93
"CMU",6,27205,"biphone","ER-F","type",37
"CMU",6,27205,"biphone","EY-F","type",25
"CMU",6,27205,"biphone","IH-F","type",179
"CMU",6,27205,"biphone","IY-F","type",48
"CMU",6,27205,"biphone","OW-F","type",37
"CMU",6,27205,"biphone","OY-F","type",2
"CMU",6,27205,"biphone","UH-F","type",1
"CMU",6,27205,"biphone","UW-F","type",32
"CMU",6,27205,"biphone","AX-F","type",0
"CMU",6,27205,"biphone","AXR-F","type",0
"CMU",6,27205,"biphone","IX-F","type",0
"CMU",6,27205,"biphone","UX-F","type",0
"CMU",6,27205,"biphone","B-F","type",0
"CMU",6,27205,"biphone","CH-F","type",8
"CMU",6,27205,"biphone","D-F","type",21
"CMU",6,27205,"biphone","DH-F","type",0
"CMU",6,27205,"biphone","F-F","type",0
"CMU",6,27205,"biphone","G-F","type",10
"CMU",6,27205,"biphone","HH-F","type",0
"CMU",6,27205,"biphone","JH-F","type",0
"CMU",6,27205,"biphone","K-F","type",17
"CMU",6,27205,"biphone","L-F","type",127
"CMU",6,27205,"biphone","M-F","type",29
"CMU",6,27205,"biphone","N-F","type",86
"CMU",6,27205,"biphone","NG-F","type",5
"CMU",6,27205,"biphone","P-F","type",21
"CMU",6,27205,"biphone","R-F","type",57
"CMU",6,27205,"biphone","S-F","type",24
"CMU",6,27205,"biphone","SH-F","type",6
"CMU",6,27205,"biphone","T-F","type",30
"CMU",6,27205,"biphone","TH-F","type",4
"CMU",6,27205,"biphone","V-F","type",0
"CMU",6,27205,"biphone","W-F","type",0
"CMU",6,27205,"biphone","Y-F","type",0
"CMU",6,27205,"biphone","Z-F","type",0
"CMU",6,27205,"biphone","ZH-F","type",0
"CMU",6,27205,"biphone","Q-F","type",0
"CMU",6,27205,"biphone","AA-G","type",100
"CMU",6,27205,"biphone","AE-G","type",127
"CMU",6,27205,"biphone","AH-G","type",178
"CMU",6,27205,"biphone","AO-G","type",35
"CMU",6,27205,"biphone","AW-G","type",4
"CMU",6,27205,"biphone","AY-G","type",39
"CMU",6,27205,"biphone","EH-G","type",78
"CMU",6,27205,"biphone","ER-G","type",184
"CMU",6,27205,"biphone","EY-G","type",39
"CMU",6,27205,"biphone","IH-G","type",243
"CMU",6,27205,"biphone","IY-G","type",107
"CMU",6,27205,"biphone","OW-G","type",52
"CMU",6,27205,"biphone","OY-G","type",0
"CMU",6,27205,"biphone","UH-G","type",2
"CMU",6,27205,"biphone","UW-G","type",32
"CMU",6,27205,"biphone","AX-G","type",0
"CMU",6,27205,"biphone","AXR-G","type",0
"CMU",6,27205,"biphone","IX-G","type",0
"CMU",6,27205,"biphone","UX-G","type",0
"CMU",6,27205,"biphone","B-G","type",1
"CMU",6,27205,"biphone","CH-G","type",1
"CMU",6,27205,"biphone","D-G","type",7
"CMU",6,27205,"biphone","DH-G","type",0
"CMU",6,27205,"biphone","F-G","type",2
"CMU",6,27205,"biphone","G-G","type",0
"CMU",6,27205,"biphone","HH-G","type",0
"CMU",6,27205,"biphone","JH-G","type",0
"CMU",6,27205,"biphone","K-G","type",1
"CMU",6,27205,"biphone","L-G","type",33
"CMU",6,27205,"biphone","M-G","type",4
"CMU",6,27205,"biphone","N-G","type",16
"CMU",6,27205,"biphone","NG-G","type",191
"CMU",6,27205,"biphone","P-G","type",4
"CMU",6,27205,"biphone","R-G","type",75
"CMU",6,27205,"biphone","S-G","type",11
"CMU",6,27205,"biphone","SH-G","type",0
"CMU",6,27205,"biphone","T-G","type",16
"CMU",6,27205,"biphone","TH-G","type",3
"CMU",6,27205,"biphone","V-G","type",0
"CMU",6,27205,"biphone","W-G","type",0
"CMU",6,27205,"biphone","Y-G","type",0
"CMU",6,27205,"biphone","Z-G","type",1
"CMU",6,27205,"biphone","ZH-G","type",0
"CMU",6,27205,"biphone","Q-G","type",0
"CMU",6,27205,"biphone","AA-HH","type",12
"CMU",6,27205,"biphone","AE-HH","type",19
"CMU",6,27205,"biphone","AH-HH","type",61
"CMU",6,27205,"biphone","AO-HH","type",1
"CMU",6,27205,"biphone","AW-HH","type",0
"CMU",6,27205,"biphone","AY-HH","type",6
"CMU",6,27205,"biphone","EH-HH","type",13
"CMU",6,27205,"biphone","ER-HH","type",21
"CMU",6,27205,"biphone","EY-HH","type",20
"CMU",6,27205,"biphone","IH-HH","type",26
"CMU",6,27205,"biphone","IY-HH","type",18
"CMU",6,27205,"biphone","OW-HH","type",28
"CMU",6,27205,"biphone","OY-HH","type",1
"CMU",6,27205,"biphone","UH-HH","type",0
"CMU",6,27205,"biphone","UW-HH","type",10
"CMU",6,27205,"biphone","AX-HH","type",0
"CMU",6,27205,"biphone","AXR-HH","type",0
"CMU",6,27205,"biphone","IX-HH","type",0
"CMU",6,27205,"biphone","UX-HH","type",0
"CMU",6,27205,"biphone","B-HH","type",4
"CMU",6,27205,"biphone","CH-HH","type",4
"CMU",6,27205,"biphone","D-HH","type",18
"CMU",6,27205,"biphone","DH-HH","type",0
"CMU",6,27205,"biphone","F-HH","type",6
"CMU",6,27205,"biphone","G-HH","type",8
"CMU",6,27205,"biphone","HH-HH","type",0
"CMU",6,27205,"biphone","JH-HH","type",1
"CMU",6,27205,"biphone","K-HH","type",37
"CMU",6,27205,"biphone","L-HH","type",55
"CMU",6,27205,"biphone","M-HH","type",8
"CMU",6,27205,"biphone","N-HH","type",57
"CMU",6,27205,"biphone","NG-HH","type",12
"CMU",6,27205,"biphone","P-HH","type",5
"CMU",6,27205,"biphone","R-HH","type",39
"CMU",6,27205,"biphone","S-HH","type",14
"CMU",6,27205,"biphone","SH-HH","type",1
"CMU",6,27205,"biphone","T-HH","type",27
"CMU",6,27205,"biphone","TH-HH","type",0
"CMU",6,27205,"biphone","V-HH","type",2
"CMU",6,27205,"biphone","W-HH","type",0
"CMU",6,27205,"biphone","Y-HH","type",0
"CMU",6,27205,"biphone","Z-HH","type",2
"CMU",6,27205,"biphone","ZH-HH","type",0
"CMU",6,27205,"biphone","Q-HH","type",0
"CMU",6,27205,"biphone","AA-JH","type",37
"CMU",6,27205,"biphone","AE-JH","type",26
"CMU",6,27205,"biphone","AH-JH","type",77
"CMU",6,27205,"biphone","AO-JH","type",2
"CMU",6,27205,"biphone","AW-JH","type",0
"CMU",6,27205,"biphone","AY-JH","type",6
"CMU",6,27205,"biphone","EH-JH","type",35
"CMU",6,27205,"biphone","ER-JH","type",52
"CMU",6,27205,"biphone","EY-JH","type",36
"CMU",6,27205,"biphone","IH-JH","type",163
"CMU",6,27205,"biphone","IY-JH","type",26
"CMU",6,27205,"biphone","OW-JH","type",12
"CMU",6,27205,"biphone","OY-JH","type",0
"CMU",6,27205,"biphone","UH-JH","type",1
"CMU",6,27205,"biphone","UW-JH","type",28
"CMU",6,27205,"biphone","AX-JH","type",0
"CMU",6,27205,"biphone","AXR-JH","type",0
"CMU",6,27205,"biphone","IX-JH","type",0
"CMU",6,27205,"biphone","UX-JH","type",0
"CMU",6,27205,"biphone","B-JH","type",3
"CMU",6,27205,"biphone","CH-JH","type",1
"CMU",6,27205,"biphone","D-JH","type",3
"CMU",6,27205,"biphone","DH-JH","type",0
"CMU",6,27205,"biphone","F-JH","type",0
"CMU",6,27205,"biphone","G-JH","type",1
"CMU",6,27205,"biphone","HH-JH","type",0
"CMU",6,27205,"biphone","JH-JH","type",0
"CMU",6,27205,"biphone","K-JH","type",1
"CMU",6,27205,"biphone","L-JH","type",21
"CMU",6,27205,"biphone","M-JH","type",1
"CMU",6,27205,"biphone","N-JH","type",113
"CMU",6,27205,"biphone","NG-JH","type",6
"CMU",6,27205,"biphone","P-JH","type",2
"CMU",6,27205,"biphone","R-JH","type",54
"CMU",6,27205,"biphone","S-JH","type",1
"CMU",6,27205,"biphone","SH-JH","type",0
"CMU",6,27205,"biphone","T-JH","type",5
"CMU",6,27205,"biphone","TH-JH","type",1
"CMU",6,27205,"biphone","V-JH","type",0
"CMU",6,27205,"biphone","W-JH","type",0
"CMU",6,27205,"biphone","Y-JH","type",0
"CMU",6,27205,"biphone","Z-JH","type",0
"CMU",6,27205,"biphone","ZH-JH","type",0
"CMU",6,27205,"biphone","Q-JH","type",0
"CMU",6,27205,"biphone","AA-K","type",406
"CMU",6,27205,"biphone","AE-K","type",456
"CMU",6,27205,"biphone","AH-K","type",658
"CMU",6,27205,"biphone","AO-K","type",48
"CMU",6,27205,"biphone","AW-K","type",6
"CMU",6,27205,"biphone","AY-K","type",115
"CMU",6,27205,"biphone","EH-K","type",475
"CMU",6,27205,"biphone","ER-K","type",137
"CMU",6,27205,"biphone","EY-K","type",117
"CMU",6,27205,"biphone","IH-K","type",981
"CMU",6,27205,"biphone","IY-K","type",190
"CMU",6,27205,"biphone","OW-K","type",160
"CMU",6,27205,"biphone","OY-K","type",4
"CMU",6,27205,"biphone","UH-K","type",63
"CMU",6,27205,"biphone","UW-K","type",80
"CMU",6,27205,"biphone","AX-K","type",0
"CMU",6,27205,"biphone","AXR-K","type",0
"CMU",6,27205,"biphone","IX-K","type",0
"CMU",6,27205,"biphone","UX-K","type",0
"CMU",6,27205,"biphone","B-K","type",7
"CMU",6,27205,"biphone","CH-K","type",6
"CMU",6,27205,"biphone","D-K","type",31
"CMU",6,27205,"biphone","DH-K","type",0
"CMU",6,27205,"biphone","F-K","type",18
"CMU",6,27205,"biphone","G-K","type",2
"CMU",6,27205,"biphone","HH-K","type",0
"CMU",6,27205,"biphone","JH-K","type",3
"CMU",6,27205,"biphone","K-K","type",1
"CMU",6,27205,"biphone","L-K","type",116
"CMU",6,27205,"biphone","M-K","type",23
"CMU",6,27205,"biphone","N-K","type",93
"CMU",6,27205,"biphone","NG-K","type",317
"CMU",6,27205,"biphone","P-K","type",23
"CMU",6,27205,"biphone","R-K","type",168
"CMU",6,27205,"biphone","S-K","type",550
"CMU",6,27205,"biphone","SH-K","type",9
"CMU",6,27205,"biphone","T-K","type",49
"CMU",6,27205,"biphone","TH-K","type",7
"CMU",6,27205,"biphone","V-K","type",6
"CMU",6,27205,"biphone","W-K","type",0
"CMU",6,27205,"biphone","Y-K","type",0
"CMU",6,27205,"biphone","Z-K","type",7
"CMU",6,27205,"biphone","ZH-K","type",1
"CMU",6,27205,"biphone","Q-K","type",0
"CMU",6,27205,"biphone","AA-L","type",498
"CMU",6,27205,"biphone","AE-L","type",403
"CMU",6,27205,"biphone","AH-L","type",2227
"CMU",6,27205,"biphone","AO-L","type",294
"CMU",6,27205,"biphone","AW-L","type",34
"CMU",6,27205,"biphone","AY-L","type",129
"CMU",6,27205,"biphone","EH-L","type",1025
"CMU",6,27205,"biphone","ER-L","type",135
"CMU",6,27205,"biphone","EY-L","type",178
"CMU",6,27205,"biphone","IH-L","type",789
"CMU",6,27205,"biphone","IY-L","type",245
"CMU",6,27205,"biphone","OW-L","type",622
"CMU",6,27205,"biphone","OY-L","type",36
"CMU",6,27205,"biphone","UH-L","type",70
"CMU",6,27205,"biphone","UW-L","type",171
"CMU",6,27205,"biphone","AX-L","type",0
"CMU",6,27205,"biphone","AXR-L","type",0
"CMU",6,27205,"biphone","IX-L","type",0
"CMU",6,27205,"biphone","UX-L","type",0
"CMU",6,27205,"biphone","B-L","type",254
"CMU",6,27205,"biphone","CH-L","type",16
"CMU",6,27205,"biphone","D-L","type",177
"CMU",6,27205,"biphone","DH-L","type",1
"CMU",6,27205,"biphone","F-L","type",219
"CMU",6,27205,"biphone","G-L","type",225
"CMU",6,27205,"biphone","HH-L","type",3
"CMU",6,27205,"biphone","JH-L","type",4
"CMU",6,27205,"biphone","K-L","type",470
"CMU",6,27205,"biphone","L-L","type",4
"CMU",6,27205,"biphone","M-L","type",69
"CMU",6,27205,"biphone","N-L","type",89
"CMU",6,27205,"biphone","NG-L","type",11
"CMU",6,27205,"biphone","P-L","type",254
"CMU",6,27205,"biphone","R-L","type",143
"CMU",6,27205,"biphone","S-L","type",298
"CMU",6,27205,"biphone","SH-L","type",31
"CMU",6,27205,"biphone","T-L","type",197
"CMU",6,27205,"biphone","TH-L","type",21
"CMU",6,27205,"biphone","V-L","type",55
"CMU",6,27205,"biphone","W-L","type",0
"CMU",6,27205,"biphone","Y-L","type",0
"CMU",6,27205,"biphone","Z-L","type",62
"CMU",6,27205,"biphone","ZH-L","type",0
"CMU",6,27205,"biphone","Q-L","type",0
"CMU",6,27205,"biphone","AA-M","type",241
"CMU",6,27205,"biphone","AE-M","type",375
"CMU",6,27205,"biphone","AH-M","type",709
"CMU",6,27205,"biphone","AO-M","type",11
"CMU",6,27205,"biphone","AW-M","type",20
"CMU",6,27205,"biphone","AY-M","type",99
"CMU",6,27205,"biphone","EH-M","type",251
"CMU",6,27205,"biphone","ER-M","type",122
"CMU",6,27205,"biphone","EY-M","type",93
"CMU",6,27205,"biphone","IH-M","type",341
"CMU",6,27205,"biphone","IY-M","type",143
"CMU",6,27205,"biphone","OW-M","type",152
"CMU",6,27205,"biphone","OY-M","type",2
"CMU",6,27205,"biphone","UH-M","type",3
"CMU",6,27205,"biphone","UW-M","type",129
"CMU",6,27205,"biphone","AX-M","type",0
"CMU",6,27205,"biphone","AXR-M","type",0
"CMU",6,27205,"biphone","IX-M","type",0
"CMU",6,27205,"biphone","UX-M","type",0
"CMU",6,27205,"biphone","B-M","type",13
"CMU",6,27205,"biphone","CH-M","type",19
"CMU",6,27205,"biphone","D-M","type",73
"CMU",6,27205,"biphone","DH-M","type",2
"CMU",6,27205,"biphone","F-M","type",27
"CMU",6,27205,"biphone","G-M","type",37
"CMU",6,27205,"biphone","HH-M","type",0
"CMU",6,27205,"biphone","JH-M","type",6
"CMU",6,27205,"biphone","K-M","type",125
"CMU",6,27205,"biphone","L-M","type",232
"CMU",6,27205,"biphone","M-M","type",2
"CMU",6,27205,"biphone","N-M","type",68
"CMU",6,27205,"biphone","NG-M","type",17
"CMU",6,27205,"biphone","P-M","type",16
"CMU",6,27205,"biphone","R-M","type",221
"CMU",6,27205,"biphone","S-M","type",176
"CMU",6,27205,"biphone","SH-M","type",50
"CMU",6,27205,"biphone","T-M","type",116
"CMU",6,27205,"biphone","TH-M","type",12
"CMU",6,27205,"biphone","V-M","type",3
"CMU",6,27205,"biphone","W-M","type",0
"CMU",6,27205,"biphone","Y-M","type",0
"CMU",6,27205,"biphone","Z-M","type",67
"CMU",6,27205,"biphone","ZH-M","type",1
"CMU",6,27205,"biphone","Q-M","type",0
"CMU",6,27205,"biphone","AA-N","type",720
"CMU",6,27205,"biphone","AE-N","type",952
"CMU",6,27205,"biphone","AH-N","type",3896
"CMU",6,27205,"biphone","AO-N","type",108
"CMU",6,27205,"biphone","AW-N","type",163
"CMU",6,27205,"biphone","AY-N","type",317
"CMU",6,27205,"biphone","EH-N","type",859
"CMU",6,27205,"biphone","ER-N","type",238
"CMU",6,27205,"biphone","EY-N","type",257
